action_1_amount,action_1_player,action_1_street,action_1_type,action_2_amount,action_2_player,action_2_street,action_2_type,action_3_amount,action_3_player,action_3_street,action_3_type,action_4_amount,action_4_player,action_4_street,action_4_type,action_5_amount,action_5_player,action_5_street,action_5_type,action_6_amount,action_6_player,action_6_street,action_6_type,action_7_amount,action_7_player,action_7_street,action_7_type,action_8_amount,action_8_player,action_8_street,action_8_type,action_9_amount,action_9_player,action_9_street,action_9_type,community_cards,current_street,final_pot,final_stack,game_number,hand_name,hand_value,hole_cards,initial_seats,initial_stack,player_name,pot,round_count,street,win_rate,won_hand
10,nwvgwzaosujzplidkxnndt,preflop,call,10,gaahtkdiephendgwuivudn,preflop,call,0,nwvgwzaosujzplidkxnndt,flop,call,990,gaahtkdiephendgwuivudn,flop,raise,990,nwvgwzaosujzplidkxnndt,flop,call,,,,,,,,,,,,,,,,,"H2,DA,D2",river,2000,2000,1,,,"CQ,S2","[{'name': 'Player1', 'uuid': 'gaahtkdiephendgwuivudn', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'nwvgwzaosujzplidkxnndt', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,flop,0.93,1
10,ylrktjpukiulunpgavdsgd,preflop,call,10,egmsljtdjnkqvdqgdajccb,preflop,call,0,ylrktjpukiulunpgavdsgd,flop,call,0,egmsljtdjnkqvdqgdajccb,flop,call,0,ylrktjpukiulunpgavdsgd,turn,call,0,egmsljtdjnkqvdqgdajccb,turn,call,0,ylrktjpukiulunpgavdsgd,river,call,0,egmsljtdjnkqvdqgdajccb,river,call,,,,,"DK,H9,D3,C6,D2",river,20,1010,1,,,"DT,S3","[{'name': 'Player1', 'uuid': 'egmsljtdjnkqvdqgdajccb', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'ylrktjpukiulunpgavdsgd', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,river,0.49,1
10,gndujldhetywmethocbgmw,preflop,call,10,hssdxutptyhyenfhsklmiu,preflop,call,0,gndujldhetywmethocbgmw,flop,call,0,hssdxutptyhyenfhsklmiu,flop,call,0,gndujldhetywmethocbgmw,turn,call,0,hssdxutptyhyenfhsklmiu,turn,call,990,gndujldhetywmethocbgmw,river,raise,-1,hssdxutptyhyenfhsklmiu,river,raise,,,,,"S4,C4,CJ,D3,D8",river,1010,990,1,,,"H8,S6","[{'name': 'Player1', 'uuid': 'hssdxutptyhyenfhsklmiu', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'gndujldhetywmethocbgmw', 'stack': 995, 'state': 'participating'}]",1000,Player1,1010,1,river,0.73,0
10,mfebxzrygqzdvscjxwqkel,preflop,call,10,ygurfqjbhhfpzgxmzfvbqv,preflop,call,0,mfebxzrygqzdvscjxwqkel,flop,call,0,ygurfqjbhhfpzgxmzfvbqv,flop,call,0,mfebxzrygqzdvscjxwqkel,turn,call,0,ygurfqjbhhfpzgxmzfvbqv,turn,call,0,mfebxzrygqzdvscjxwqkel,river,call,990,ygurfqjbhhfpzgxmzfvbqv,river,raise,990,mfebxzrygqzdvscjxwqkel,river,call,"C2,CQ,C8,DQ,D9",river,2000,2000,1,,,"D8,D5","[{'name': 'Player1', 'uuid': 'ygurfqjbhhfpzgxmzfvbqv', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'mfebxzrygqzdvscjxwqkel', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,river,0.74,1
10,tzunxlolngidfperrgfyfi,preflop,call,10,dmckqpogbqvxthviwsvmyb,preflop,call,0,tzunxlolngidfperrgfyfi,flop,call,0,dmckqpogbqvxthviwsvmyb,flop,call,0,tzunxlolngidfperrgfyfi,turn,call,0,dmckqpogbqvxthviwsvmyb,turn,call,0,tzunxlolngidfperrgfyfi,river,call,990,dmckqpogbqvxthviwsvmyb,river,raise,990,tzunxlolngidfperrgfyfi,river,call,"S5,D2,SK,CQ,S2",river,2000,2000,1,,,"ST,S6","[{'name': 'Player1', 'uuid': 'dmckqpogbqvxthviwsvmyb', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'tzunxlolngidfperrgfyfi', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,river,0.97,1
10,muoosjvgkqogsrnumiczwz,preflop,call,10,pozmzhofobwilwpvmrgmot,preflop,call,0,muoosjvgkqogsrnumiczwz,flop,call,0,pozmzhofobwilwpvmrgmot,flop,call,0,muoosjvgkqogsrnumiczwz,turn,call,0,pozmzhofobwilwpvmrgmot,turn,call,0,muoosjvgkqogsrnumiczwz,river,call,0,pozmzhofobwilwpvmrgmot,river,call,,,,,"SQ,H4,C6,S4,ST",river,20,1010,1,,,"H3,S6","[{'name': 'Player1', 'uuid': 'pozmzhofobwilwpvmrgmot', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'muoosjvgkqogsrnumiczwz', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,river,0.61,1
10,znmvprnqjunqthsxbodltn,preflop,call,10,qpnvjlspjuskooqgywhgbi,preflop,call,0,znmvprnqjunqthsxbodltn,flop,call,0,qpnvjlspjuskooqgywhgbi,flop,call,0,znmvprnqjunqthsxbodltn,turn,call,0,qpnvjlspjuskooqgywhgbi,turn,call,990,znmvprnqjunqthsxbodltn,river,raise,990,qpnvjlspjuskooqgywhgbi,river,call,,,,,"H8,S7,D6,H9,CK",river,2000,0,1,,,"H5,D2","[{'name': 'Player1', 'uuid': 'qpnvjlspjuskooqgywhgbi', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'znmvprnqjunqthsxbodltn', 'stack': 995, 'state': 'participating'}]",1000,Player1,1010,1,river,0.68,0
10,myykxkhciibmqaikdlsyyv,preflop,call,10,brcziwmucnrzvektkubtcs,preflop,call,0,myykxkhciibmqaikdlsyyv,flop,call,0,brcziwmucnrzvektkubtcs,flop,call,0,myykxkhciibmqaikdlsyyv,turn,call,0,brcziwmucnrzvektkubtcs,turn,call,990,myykxkhciibmqaikdlsyyv,river,raise,-1,brcziwmucnrzvektkubtcs,river,raise,,,,,"HA,D3,SK,S5,C4",river,1010,990,1,,,"D4,H5","[{'name': 'Player1', 'uuid': 'brcziwmucnrzvektkubtcs', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'myykxkhciibmqaikdlsyyv', 'stack': 995, 'state': 'participating'}]",1000,Player1,1010,1,river,0.85,0
1000,kscbcsxgipdkcrzwbucfbp,preflop,raise,1000,fcfcqpcoixguprfpgmrimk,preflop,call,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,river,2000,0,1,,,"DT,C6","[{'name': 'Player1', 'uuid': 'fcfcqpcoixguprfpgmrimk', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'kscbcsxgipdkcrzwbucfbp', 'stack': 995, 'state': 'participating'}]",1000,Player1,1010,1,preflop,0.55,0
10,iyzfchnjjpbhpzpupfcntr,preflop,call,10,xfcfarlenpqpetpilujudo,preflop,call,0,iyzfchnjjpbhpzpupfcntr,flop,call,0,xfcfarlenpqpetpilujudo,flop,call,0,iyzfchnjjpbhpzpupfcntr,turn,call,0,xfcfarlenpqpetpilujudo,turn,call,0,iyzfchnjjpbhpzpupfcntr,river,call,0,xfcfarlenpqpetpilujudo,river,call,,,,,"S6,C8,DK,CJ,SK",river,20,1010,1,,,"HT,CA","[{'name': 'Player1', 'uuid': 'xfcfarlenpqpetpilujudo', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'iyzfchnjjpbhpzpupfcntr', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,river,0.44,1
1000,ongcpvtltwgequhbuaeywx,preflop,raise,1000,qmatsqvpkmsyibtqncqtqo,preflop,call,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,river,2000,2000,1,,,"H6,SQ","[{'name': 'Player1', 'uuid': 'qmatsqvpkmsyibtqncqtqo', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'ongcpvtltwgequhbuaeywx', 'stack': 995, 'state': 'participating'}]",1000,Player1,1010,1,preflop,0.56,1
10,vtzhqevoppzdbyqfldgyre,preflop,call,10,tokatvwnecqbagbunmyiwl,preflop,call,0,vtzhqevoppzdbyqfldgyre,flop,call,990,tokatvwnecqbagbunmyiwl,flop,raise,990,vtzhqevoppzdbyqfldgyre,flop,call,,,,,,,,,,,,,,,,,"C3,D2,D5",river,2000,2000,1,,,"C2,H5","[{'name': 'Player1', 'uuid': 'tokatvwnecqbagbunmyiwl', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'vtzhqevoppzdbyqfldgyre', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,flop,0.8,1
10,snsknxngvqmbprzngzavvg,preflop,call,10,kveurqcvhvulefqdwnxdvf,preflop,call,0,snsknxngvqmbprzngzavvg,flop,call,0,kveurqcvhvulefqdwnxdvf,flop,call,990,snsknxngvqmbprzngzavvg,turn,raise,990,kveurqcvhvulefqdwnxdvf,turn,call,,,,,,,,,,,,,"D8,H4,S4,HJ",river,2000,0,1,,,"DQ,C5","[{'name': 'Player1', 'uuid': 'kveurqcvhvulefqdwnxdvf', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'snsknxngvqmbprzngzavvg', 'stack': 995, 'state': 'participating'}]",1000,Player1,1010,1,turn,0.43,0
10,qnayzewfbiefjejslamivs,preflop,call,10,ipjelgbcuzvodtlgfnkuuy,preflop,call,0,qnayzewfbiefjejslamivs,flop,call,0,ipjelgbcuzvodtlgfnkuuy,flop,call,0,qnayzewfbiefjejslamivs,turn,call,990,ipjelgbcuzvodtlgfnkuuy,turn,raise,990,qnayzewfbiefjejslamivs,turn,call,,,,,,,,,"HQ,H4,S7,S4",river,2000,2000,1,,,"D5,C4","[{'name': 'Player1', 'uuid': 'ipjelgbcuzvodtlgfnkuuy', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'qnayzewfbiefjejslamivs', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,turn,0.96,1
10,cuelhetkkuvdmpbgdcydvy,preflop,call,1000,ekgwarrobrixwfqpuzczqt,preflop,raise,1000,cuelhetkkuvdmpbgdcydvy,preflop,call,,,,,,,,,,,,,,,,,,,,,,,,,,river,2000,0,1,,,"H8,S8","[{'name': 'Player1', 'uuid': 'ekgwarrobrixwfqpuzczqt', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'cuelhetkkuvdmpbgdcydvy', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,preflop,0.77,0
10,breljshmwxdunfeeyulnxt,preflop,call,1000,lsvetrcngkrczlvsjvehao,preflop,raise,1000,breljshmwxdunfeeyulnxt,preflop,call,,,,,,,,,,,,,,,,,,,,,,,,,,river,2000,2000,1,,,"DT,ST","[{'name': 'Player1', 'uuid': 'lsvetrcngkrczlvsjvehao', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'breljshmwxdunfeeyulnxt', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,preflop,0.72,1
10,znchiejlckjdoboyceyavt,preflop,call,10,xjgwfsbzjquqxiejksxntf,preflop,call,0,znchiejlckjdoboyceyavt,flop,call,990,xjgwfsbzjquqxiejksxntf,flop,raise,990,znchiejlckjdoboyceyavt,flop,call,,,,,,,,,,,,,,,,,"DT,D6,H9",river,2000,2000,1,,,"SA,C9","[{'name': 'Player1', 'uuid': 'xjgwfsbzjquqxiejksxntf', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'znchiejlckjdoboyceyavt', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,flop,0.78,1
10,yjzvwhjnpfzigszqoyfuwf,preflop,call,10,dnatawcyydyhidhnwmgetm,preflop,call,0,yjzvwhjnpfzigszqoyfuwf,flop,call,0,dnatawcyydyhidhnwmgetm,flop,call,0,yjzvwhjnpfzigszqoyfuwf,turn,call,0,dnatawcyydyhidhnwmgetm,turn,call,990,yjzvwhjnpfzigszqoyfuwf,river,raise,990,dnatawcyydyhidhnwmgetm,river,call,,,,,"D9,H8,HJ,CA,CT",river,2000,0,1,,,"DK,C4","[{'name': 'Player1', 'uuid': 'dnatawcyydyhidhnwmgetm', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'yjzvwhjnpfzigszqoyfuwf', 'stack': 995, 'state': 'participating'}]",1000,Player1,1010,1,river,0.17,0
10,uzbgboajafufublqyjudsu,preflop,call,10,kdqilsxthsoqhmqsfjqbqp,preflop,call,0,uzbgboajafufublqyjudsu,flop,call,990,kdqilsxthsoqhmqsfjqbqp,flop,raise,990,uzbgboajafufublqyjudsu,flop,call,,,,,,,,,,,,,,,,,"CJ,H2,CK",river,2000,2000,1,,,"SK,D6","[{'name': 'Player1', 'uuid': 'kdqilsxthsoqhmqsfjqbqp', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'uzbgboajafufublqyjudsu', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,flop,0.83,1
10,hbgsrwjfhucwsmbyjgjkpn,preflop,call,10,xmvmdgvvfkrxgurymmwmjk,preflop,call,0,hbgsrwjfhucwsmbyjgjkpn,flop,call,0,xmvmdgvvfkrxgurymmwmjk,flop,call,0,hbgsrwjfhucwsmbyjgjkpn,turn,call,0,xmvmdgvvfkrxgurymmwmjk,turn,call,0,hbgsrwjfhucwsmbyjgjkpn,river,call,990,xmvmdgvvfkrxgurymmwmjk,river,raise,-1,hbgsrwjfhucwsmbyjgjkpn,river,raise,"C5,SQ,SJ,D6,CQ",river,1010,1010,1,,,"H6,C2","[{'name': 'Player1', 'uuid': 'xmvmdgvvfkrxgurymmwmjk', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'hbgsrwjfhucwsmbyjgjkpn', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,river,0.75,1
10,pckhqkwhiszkdzebmuevmi,preflop,call,10,jahnknhgopohfzyxyruxuu,preflop,call,0,pckhqkwhiszkdzebmuevmi,flop,call,0,jahnknhgopohfzyxyruxuu,flop,call,0,pckhqkwhiszkdzebmuevmi,turn,call,0,jahnknhgopohfzyxyruxuu,turn,call,0,pckhqkwhiszkdzebmuevmi,river,call,0,jahnknhgopohfzyxyruxuu,river,call,,,,,"S8,SJ,C2,D7,DA",river,20,1010,1,,,"D2,SQ","[{'name': 'Player1', 'uuid': 'jahnknhgopohfzyxyruxuu', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'pckhqkwhiszkdzebmuevmi', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,river,0.55,1
10,tvbjijzjeppdmiaxggennh,preflop,call,10,mppnjxaowsdexyfzxesbzo,preflop,call,0,tvbjijzjeppdmiaxggennh,flop,call,0,mppnjxaowsdexyfzxesbzo,flop,call,0,tvbjijzjeppdmiaxggennh,turn,call,0,mppnjxaowsdexyfzxesbzo,turn,call,0,tvbjijzjeppdmiaxggennh,river,call,0,mppnjxaowsdexyfzxesbzo,river,call,,,,,"H3,H4,C4,S9,C6",river,20,1010,1,,,"S3,CQ","[{'name': 'Player1', 'uuid': 'mppnjxaowsdexyfzxesbzo', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'tvbjijzjeppdmiaxggennh', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,river,0.63,1
10,fivfbpmfwgielshmakylnd,preflop,call,10,ulfxrraxrzdybwxagpvrwv,preflop,call,0,fivfbpmfwgielshmakylnd,flop,call,990,ulfxrraxrzdybwxagpvrwv,flop,raise,990,fivfbpmfwgielshmakylnd,flop,call,,,,,,,,,,,,,,,,,"S8,DJ,C9",river,2000,0,1,,,"D9,SJ","[{'name': 'Player1', 'uuid': 'ulfxrraxrzdybwxagpvrwv', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'fivfbpmfwgielshmakylnd', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,flop,0.84,0
10,uavjxzlibhdbclgrixovlx,preflop,call,10,rcrkuixitwejcsoxupcxur,preflop,call,990,uavjxzlibhdbclgrixovlx,flop,raise,990,rcrkuixitwejcsoxupcxur,flop,call,,,,,,,,,,,,,,,,,,,,,"H9,CJ,SJ",river,2000,0,1,,,"CT,C3","[{'name': 'Player1', 'uuid': 'rcrkuixitwejcsoxupcxur', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'uavjxzlibhdbclgrixovlx', 'stack': 995, 'state': 'participating'}]",1000,Player1,1010,1,flop,0.37,0
10,jtgkzmpsaczcmgpubexnkv,preflop,call,1000,qpnkmzckfnyctnqjkopqhh,preflop,raise,1000,jtgkzmpsaczcmgpubexnkv,preflop,call,,,,,,,,,,,,,,,,,,,,,,,,,,river,2000,2000,1,,,"DJ,HA","[{'name': 'Player1', 'uuid': 'qpnkmzckfnyctnqjkopqhh', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'jtgkzmpsaczcmgpubexnkv', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,preflop,0.71,1
10,yvlceedvuqrwdgjgrbihqw,preflop,call,10,vwbrdrigbfeqxpfamiehbv,preflop,call,0,yvlceedvuqrwdgjgrbihqw,flop,call,0,vwbrdrigbfeqxpfamiehbv,flop,call,990,yvlceedvuqrwdgjgrbihqw,turn,raise,-1,vwbrdrigbfeqxpfamiehbv,turn,raise,,,,,,,,,,,,,"S7,D9,C6,S5",turn,1010,990,1,,,"DA,H8","[{'name': 'Player1', 'uuid': 'vwbrdrigbfeqxpfamiehbv', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'yvlceedvuqrwdgjgrbihqw', 'stack': 995, 'state': 'participating'}]",1000,Player1,1010,1,turn,0.93,0
10,rchnxyoogsxkbxivvtnvyu,preflop,call,10,tjxhdvsyultbfxavtnxeik,preflop,call,0,rchnxyoogsxkbxivvtnvyu,flop,call,990,tjxhdvsyultbfxavtnxeik,flop,raise,-1,rchnxyoogsxkbxivvtnvyu,flop,raise,,,,,,,,,,,,,,,,,"H5,C7,C2",flop,1010,1010,1,,,"HJ,S7","[{'name': 'Player1', 'uuid': 'tjxhdvsyultbfxavtnxeik', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'rchnxyoogsxkbxivvtnvyu', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,flop,0.73,1
10,jkjenqfprvahfskixwjpej,preflop,call,10,jggshnltmqssnfvtnpvnlr,preflop,call,0,jkjenqfprvahfskixwjpej,flop,call,0,jggshnltmqssnfvtnpvnlr,flop,call,0,jkjenqfprvahfskixwjpej,turn,call,0,jggshnltmqssnfvtnpvnlr,turn,call,0,jkjenqfprvahfskixwjpej,river,call,0,jggshnltmqssnfvtnpvnlr,river,call,,,,,"CQ,S7,HT,H7,ST",river,20,1010,1,,,"CK,D6","[{'name': 'Player1', 'uuid': 'jggshnltmqssnfvtnpvnlr', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'jkjenqfprvahfskixwjpej', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,river,0.46,1
10,xhwdxgvdafbufpndpelqrl,preflop,call,10,qfsfmvxyulxclcvzgugkyi,preflop,call,0,xhwdxgvdafbufpndpelqrl,flop,call,0,qfsfmvxyulxclcvzgugkyi,flop,call,990,xhwdxgvdafbufpndpelqrl,turn,raise,990,qfsfmvxyulxclcvzgugkyi,turn,call,,,,,,,,,,,,,"SJ,S9,C7,D7",river,2000,0,1,,,"H4,S3","[{'name': 'Player1', 'uuid': 'qfsfmvxyulxclcvzgugkyi', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'xhwdxgvdafbufpndpelqrl', 'stack': 995, 'state': 'participating'}]",1000,Player1,1010,1,turn,0.19,0
10,mputnmkmwgsoyzwxsamofd,preflop,call,10,wfkaxmwaoijovweitcuyap,preflop,call,0,mputnmkmwgsoyzwxsamofd,flop,call,0,wfkaxmwaoijovweitcuyap,flop,call,990,mputnmkmwgsoyzwxsamofd,turn,raise,990,wfkaxmwaoijovweitcuyap,turn,call,,,,,,,,,,,,,"C7,H5,C8,HK",river,2000,2000,1,,,"D7,C6","[{'name': 'Player1', 'uuid': 'wfkaxmwaoijovweitcuyap', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'mputnmkmwgsoyzwxsamofd', 'stack': 995, 'state': 'participating'}]",1000,Player1,1010,1,turn,0.59,1
10,cfuhuaeaqdqhebqkttywpk,preflop,call,10,zztdblznsjrzcvwndnscfu,preflop,call,0,cfuhuaeaqdqhebqkttywpk,flop,call,990,zztdblznsjrzcvwndnscfu,flop,raise,990,cfuhuaeaqdqhebqkttywpk,flop,call,,,,,,,,,,,,,,,,,"DQ,CK,CA",river,2000,2000,1,,,"S5,DK","[{'name': 'Player1', 'uuid': 'zztdblznsjrzcvwndnscfu', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'cfuhuaeaqdqhebqkttywpk', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,flop,0.76,1
10,moelwcinpgvodobpendscm,preflop,call,10,cgzrnjjhiwwdbjxryfgesu,preflop,call,0,moelwcinpgvodobpendscm,flop,call,0,cgzrnjjhiwwdbjxryfgesu,flop,call,0,moelwcinpgvodobpendscm,turn,call,990,cgzrnjjhiwwdbjxryfgesu,turn,raise,990,moelwcinpgvodobpendscm,turn,call,,,,,,,,,"DJ,CJ,C8,C3",river,2000,2000,1,,,"D7,S8","[{'name': 'Player1', 'uuid': 'cgzrnjjhiwwdbjxryfgesu', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'moelwcinpgvodobpendscm', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,turn,0.7,1
10,bpoyzptpuldihvfyjzxdmz,preflop,call,10,bpcvxadzcquycgepcvfjiv,preflop,call,0,bpoyzptpuldihvfyjzxdmz,flop,call,0,bpcvxadzcquycgepcvfjiv,flop,call,0,bpoyzptpuldihvfyjzxdmz,turn,call,0,bpcvxadzcquycgepcvfjiv,turn,call,0,bpoyzptpuldihvfyjzxdmz,river,call,990,bpcvxadzcquycgepcvfjiv,river,raise,990,bpoyzptpuldihvfyjzxdmz,river,call,"S7,D2,C9,S6,DA",river,2000,2000,1,,,"SA,S4","[{'name': 'Player1', 'uuid': 'bpcvxadzcquycgepcvfjiv', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'bpoyzptpuldihvfyjzxdmz', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,river,0.79,1
10,zvgceipkycifoyoedfmxrg,preflop,call,1000,ybzpkrtlcijlkgpzuhtthw,preflop,raise,1000,zvgceipkycifoyoedfmxrg,preflop,call,,,,,,,,,,,,,,,,,,,,,,,,,,river,2000,2000,1,,,"CA,SA","[{'name': 'Player1', 'uuid': 'ybzpkrtlcijlkgpzuhtthw', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'zvgceipkycifoyoedfmxrg', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,preflop,0.88,1
10,ospbcciqjscitrbmutwqnt,preflop,call,10,fxijevxvnbxwbjuxgldcwu,preflop,call,0,ospbcciqjscitrbmutwqnt,flop,call,0,fxijevxvnbxwbjuxgldcwu,flop,call,990,ospbcciqjscitrbmutwqnt,turn,raise,990,fxijevxvnbxwbjuxgldcwu,turn,call,,,,,,,,,,,,,"S7,HK,D7,CJ",river,2000,0,1,,,"D9,C6","[{'name': 'Player1', 'uuid': 'fxijevxvnbxwbjuxgldcwu', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'ospbcciqjscitrbmutwqnt', 'stack': 995, 'state': 'participating'}]",1000,Player1,1010,1,turn,0.26,0
10,zbhtdtobtqzitlcpkbjevk,preflop,call,10,hhzbsbdwoiadpteiwtwirm,preflop,call,0,zbhtdtobtqzitlcpkbjevk,flop,call,0,hhzbsbdwoiadpteiwtwirm,flop,call,0,zbhtdtobtqzitlcpkbjevk,turn,call,0,hhzbsbdwoiadpteiwtwirm,turn,call,990,zbhtdtobtqzitlcpkbjevk,river,raise,-1,hhzbsbdwoiadpteiwtwirm,river,raise,,,,,"CQ,SK,CJ,H6,C6",river,1010,990,1,,,"S6,HA","[{'name': 'Player1', 'uuid': 'hhzbsbdwoiadpteiwtwirm', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'zbhtdtobtqzitlcpkbjevk', 'stack': 995, 'state': 'participating'}]",1000,Player1,1010,1,river,0.91,0
10,hjwnkjqqhujpsjntnjxoxa,preflop,call,10,npjpoyhblckedigihtkkhf,preflop,call,0,hjwnkjqqhujpsjntnjxoxa,flop,call,0,npjpoyhblckedigihtkkhf,flop,call,0,hjwnkjqqhujpsjntnjxoxa,turn,call,0,npjpoyhblckedigihtkkhf,turn,call,990,hjwnkjqqhujpsjntnjxoxa,river,raise,990,npjpoyhblckedigihtkkhf,river,call,,,,,"H3,DJ,S7,S5,HA",river,2000,0,1,,,"C5,S4","[{'name': 'Player1', 'uuid': 'npjpoyhblckedigihtkkhf', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'hjwnkjqqhujpsjntnjxoxa', 'stack': 995, 'state': 'participating'}]",1000,Player1,1010,1,river,0.52,0
10,cxesdsuzrzgsnvkqxrygyd,preflop,call,10,uaktbumocebbpzuqhzqvau,preflop,call,990,cxesdsuzrzgsnvkqxrygyd,flop,raise,-1,uaktbumocebbpzuqhzqvau,flop,raise,,,,,,,,,,,,,,,,,,,,,"SA,D2,D8",flop,1010,990,1,,,"H9,CA","[{'name': 'Player1', 'uuid': 'uaktbumocebbpzuqhzqvau', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'cxesdsuzrzgsnvkqxrygyd', 'stack': 995, 'state': 'participating'}]",1000,Player1,1010,1,flop,0.87,0
10,zlorjkkugagfavfgbikgqj,preflop,call,10,wznquakjkanwtgrkecwxzp,preflop,call,0,zlorjkkugagfavfgbikgqj,flop,call,0,wznquakjkanwtgrkecwxzp,flop,call,0,zlorjkkugagfavfgbikgqj,turn,call,0,wznquakjkanwtgrkecwxzp,turn,call,0,zlorjkkugagfavfgbikgqj,river,call,0,wznquakjkanwtgrkecwxzp,river,call,,,,,"SJ,D5,S4,SA,H8",river,20,990,1,,,"H7,SK","[{'name': 'Player1', 'uuid': 'wznquakjkanwtgrkecwxzp', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'zlorjkkugagfavfgbikgqj', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,river,0.31,0
10,gvcjzjmctncksdprxfkobz,preflop,call,10,xflurehwbhwddusxjvhjzl,preflop,call,0,gvcjzjmctncksdprxfkobz,flop,call,0,xflurehwbhwddusxjvhjzl,flop,call,0,gvcjzjmctncksdprxfkobz,turn,call,0,xflurehwbhwddusxjvhjzl,turn,call,0,gvcjzjmctncksdprxfkobz,river,call,0,xflurehwbhwddusxjvhjzl,river,call,,,,,"C3,CQ,HA,SA,S5",river,20,1010,1,,,"D7,C9","[{'name': 'Player1', 'uuid': 'xflurehwbhwddusxjvhjzl', 'stack': 990, 'state': 'participating'}, {'name': 'Player2', 'uuid': 'gvcjzjmctncksdprxfkobz', 'stack': 995, 'state': 'participating'}]",1000,Player1,20,1,river,0.18,1
